triplet_id,sub_label,rel_label,obj_label
16287,quinine,T,inflammation
16288,phenytoin,CC,fentanyl
16289,gastrointestinal neoplasms,ML,ezh2
16290,genital neoplasms male,ML,fgf7
16291,hmgb1,GG,plg
16292,tnk2,GG,trib2
16293,carcinoma bronchogenic,X,dusp6
16294,ezh2,Te,leukemia myeloid
16295,bcl2,P,gastrointestinal neoplasms
16296,kidney neoplasms,ML,tk1
16297,propofol,CC,pimozide
16298,pde3a,Rg,pde3a
16299,brd2,GG,papss2
16300,klrk1,P,arthritis rheumatoid
16301,mcm6,GG,rnaseh2b
16302,progesterone,J,lymphangiomyoma
16303,sox9,B,krit1
16304,ttn,B,capn3
16305,ccnb1,Rg,bcl2l11
16306,acetaminophen,Sa,liver cirrhosis
16307,rbbp8,Ra,rad50
16308,intestinal neoplasms,ML,vim
16309,aminophylline,Pr,kidney diseases
16310,mapk11,GG,rps6ka4
16311,promazine,CC,naratriptan
16312,ung,GG,thnsl1
16313,ngf,E,hgf
16314,pneumonia,ML,esr1
16315,nifedipine,Sa,uterine diseases
16316,doxycycline,Sa,hypertension
16317,casp3,Q,csf1
16318,azathioprine,Sa,sarcoma
16319,didanosine,CC,tipranavir
16320,gsn,Q,pten
16321,bezafibrate,Pr,cardiomyopathies
16322,pneumonia,ML,stat3
16323,map2k1,P,intracranial hemorrhages
16324,amprenavir,I,cyp2d6
16325,theophylline,CC,oxazepam
16326,olmesartan,T,neoplasms
16327,cyld,Rg,stat3
16328,piroxicam,CC,netilmicin
16329,pms2,Rg,pms2
16330,nr3c1,GG,hmox2
16331,fgf23,B,fgfr3
16332,simvastatin,CC,eltrombopag
16333,gk,GG,lipg
16334,diphenhydramine,Sa,brain diseases
16335,drd4,U,body weight changes
16336,citalopram,T,anxiety related personality traits
16337,cardiotoxicity,X,vegfb
16338,liver diseases,ML,gata6
16339,il11,Q,cd34
16340,sox3,Q,stx16
16341,ilk,Rg,edn1
16342,abcb1,I,codeine
16343,spironolactone,I,shbg
16344,maf,E,il2
16345,xylt2,Q,xylt1
16346,abcc5,Ra,abcb6
16347,azelastine,CC,diphenhydramine
16348,hla b,Ra,cdsn
16349,thyroid neoplasms,ML,snai2
16350,c1s,Rg,ctsb
16351,serpina6,Rg,prl
16352,neoplasms neuroepithelial,ML,tubb2a
16353,leukemia lymphoid,ML,aicda
16354,gabra6,GG,chrna10
16355,octreotide,CC,pimozide
16356,cardiomegaly,ML,hdac5
16357,captopril,N,epo
16358,dusp6,GG,dusp9
16359,autoimmune diseases,ML,runx1
16360,verapamil,Pr,dyskinesias
16361,lopinavir,Sa,diarrhea
16362,ptk2b,GG,musk
16363,venlafaxine,T,schizoaffective disorder
16364,dextrothyroxine,T,carbohydrate metabolism inborn errors
16365,carcinoma,ML,pparg
16366,colchicine,E,pth
16367,tbx5,E,mef2a
16368,stmn1,GG,stmn4
16369,cyp2d6,Ra,slc6a4
16370,cyba,U,arterial occlusive diseases
16371,klk7,GG,ptpn1
16372,sardh,GG,mtrr
16373,vim,Rg,fpr1
16374,death,ML,c5ar1
16375,gentamicin,CC,cefuroxime
16376,efemp2,Rg,mylk
16377,methacholine,E,cat
16378,chka,GG,chkb
16379,metformin,E,hmox1
16380,vegfc,B,vegfb
16381,ibuprofen,Sa,leukopenia
16382,atp2a2,Rg,esr2
16383,stat1,GG,map4k3
16384,vitamin e,CC,flurbiprofen
16385,fosl1,E,tp53
16386,myeloproliferative disorders,X,agtr1
16387,pcnt,Rg,cdk5rap2
16388,amlodipine,Sa,peripheral nervous system diseases
16389,sv2a,B,syp
16390,irf1,B,sirt1
16391,hagh,Q,hagh
16392,pparg,Q,abca1
16393,kcne1,GG,trem2
16394,fabp2,Rg,fabp5
16395,hras,U,thyroid neoplasms
16396,cd28,Q,itga2
16397,sarcoma,ML,sp1
16398,hla c,B,tnfrsf1a
16399,minocycline,T,diabetic angiopathies
16400,intestinal neoplasms,ML,pparg
16401,cd14,Q,ccr5
16402,ltk,GG,sgk1
16403,aprt,GG,itga4
16404,ghrhr,GG,prop1
16405,spast,Rg,reep1
16406,hla dpb1,U,psoriasis
16407,scarb1,U,dyskinesias
16408,myc,Q,fgf8
16409,fntb,GG,avp
16410,slc28a3,B,abcc5
16411,pramipexole,Pr,inflammation
16412,ddit3,GG,cdc42
16413,cladribine,B,rtel1
16414,fusidic acid,T,leukopenia
16415,faslg,Ra,faslg
16416,ethinyl estradiol,E,hmox1
16417,van der woude syndrome,ML,dicer1
16418,tspo,P,death
16419,trh,P,melanoma
16420,cyp2a6,GG,hsd17b6
16421,allylestrenol,Sa,erectile dysfunction
16422,foxf2,Rg,shh
16423,trimethadione,T,anxiety related personality traits
16424,fgf21,P,adenoma
16425,morphine,Pr,dyskinesias
16426,dyskinesias,An,dyskinesias
16427,azathioprine,T,schizophrenia
16428,lgals9,P,melanoma
16429,tac3,B,gnrhr
16430,gastrointestinal neoplasms,X,jak2
16431,ikbkg,Rg,tnfrsf13b
16432,gastrointestinal neoplasms,ML,pak4
16433,nsd1,I,leukemia
16434,park7,Q,fosb
16435,mefv,Te,demyelinating autoimmune diseases cns
16436,epo,Te,genital neoplasms female
16437,wwp2,GG,smad6
16438,gast,GG,cckbr
16439,ribavirin,C,neoplasms neuroepithelial
16440,slc2a2,Q,gck
16441,dcc,U,intestinal neoplasms
16442,cd151,I,sensation disorders
16443,msx1,E,mafb
16444,morphine,Pr,pain
16445,tubb,GG,tuba1c
16446,lep,Ra,cacnb2
16447,bax,Rg,hspd1
16448,wnt10b,U,genital neoplasms female
16449,neoplasms neuroepithelial,ML,casp4
16450,arrb2,Rg,map2k4
16451,respiratory tract neoplasms,ML,bdnf
16452,txn,Q,prnp
16453,il18,P,cerebellar diseases
16454,cyb5r1,GG,nagk
16455,genital neoplasms female,ML,nf2
16456,cyb5a,Ra,porcn
16457,neoplasms,ML,npc1
16458,growth disorders,ML,igf1
16459,rhoa,E,eda
16460,hdac2,Ra,ep300
16461,repaglinide,CC,glipizide
16462,head and neck neoplasms,ML,tlr4
16463,pde6h,GG,slc24a1
16464,sumo1,B,brca1
16465,fto,U,ovarian cysts
16466,vim,Q,amacr
16467,cd40,Q,kat5
16468,neoplasms,ML,fanca
16469,aars,GG,eprs
16470,met,GG,clk4
16471,fshr,Ra,cyp17a1
16472,huntington disease,ML,cd70
16473,slc29a1,I,leukopenia
16474,cyp1a2,Ra,drd2
16475,flunisolide,CC,darunavir
16476,calcrl,Ra,pnmt
16477,carbamazepine,CC,pimozide
16478,lep,P,gastrointestinal neoplasms
16479,cyp2f1,Ra,cyp2a6
16480,tp63,P,intestinal neoplasms
16481,nortriptyline,Sa,hypotension
16482,myc,E,gpc3
16483,cyp1a1,E,atm
16484,pax5,E,timp3
16485,ketamine,E,il6
16486,got2,GG,p4ha2
16487,pindolol,CC,nifedipine
16488,pethidine,Sa,hepatitis
16489,reperfusion injury,ML,nfkb1
16490,rab8b,GG,psma2
16491,fhl1,P,respiratory tract neoplasms
16492,ddit3,Rg,ern1
16493,il18,GG,casp4
16494,atorvastatin,Iw,mbp
16495,gnrh1,U,adnexal diseases
16496,cyp51a1,U,gram positive bacterial infections
16497,cisapride,T,adrenogenital syndrome
16498,ethanol,E,fos
16499,intracranial hemorrhages,ML,jak1
16500,gastrointestinal neoplasms,ML,akap10
16501,amlodipine,T,infarction
16502,mmp3,Q,mmp14
16503,myo7a,P,leukemia myeloid
16504,csf1r,Q,cd19
16505,lgals7,Rg,lgals1
16506,vitamin e,T,ventilator induced lung injury
16507,fgfr1,Ra,birc5
16508,cyp1b1,Ra,abcb1
16509,hgfac,GG,plau
16510,gfap,Q,gria2
16511,hydrochlorothiazide,E,il11
16512,fpr1,B,ins
16513,carbetocin,I,oxtr
16514,demyelinating autoimmune diseases cns,ML,pgf
16515,hgf,D,fibrosis
16516,isl1,Q,isl1
16517,pcna,Q,smad3
16518,breast neoplasms,ML,csf1
16519,abcc6,I,docetaxel
16520,fatty liver,X,sar1b
16521,esrra,P,genital neoplasms female
16522,rheb,P,perivascular epithelioid cell neoplasms
16523,hspb1,B,ctnnb1
16524,prasugrel,CC,boceprevir
16525,cdh1,P,meningioma
16526,neoplasms muscle tissue,ML,smad2
16527,phb2,GG,pex14
16528,gja1,Q,tek
16529,gabapentin,I,adora1
16530,gfi1,Ra,neurog3
16531,cxcl12,Te,myocardial ischemia
16532,epirubicin,I,chd1
16533,guanethidine,T,pruritus
16534,intestinal neoplasms,ML,pms2
16535,fgf2,B,fgf4
16536,ritonavir,I,cyp2c8
16537,park7,Ra,grb2
16538,melanoma,ML,il10
16539,chek2,GG,eif4e
16540,tnf,E,pck2
16541,chloramphenicol,T,adnexal diseases
16542,melatonin,Iw,pc
16543,thbs1,Ra,vhl
16544,lovastatin,T,myotonic dystrophy
16545,pla2g4a,U,demyelinating autoimmune diseases cns
16546,epirubicin,T,ovarian epithelial cancer
16547,temozolomide,T,gastrointestinal neoplasms
16548,kif1c,GG,kif4a
16549,creatine,J,muscle hypertonia
16550,e2f3,GG,erf
16551,pax2,Rg,eya1
16552,hip1,GG,casp3
16553,propranolol,T,pulmonary disease chronic obstructive
16554,nr3c1,Rg,egf
16555,neoplasms neuroepithelial,ML,prkca
16556,ryr2,Ra,bag3
16557,alb,Te,diabetes mellitus
16558,ddit3,P,carcinoma bronchogenic
16559,epileptic encephalopathy,ML,kcnb1
16560,il6,P,lupus erythematosus systemic
16561,dexamethasone,T,hematologic neoplasms
16562,cox8a,P,leukemia myeloid
16563,sfrp5,Ra,igfbp3
16564,escitalopram,Sa,erectile dysfunction
16565,amikacin,T,gram positive bacterial infections
16566,fxn,B,gaa
16567,adam17,Rg,tacstd2
16568,camk1,GG,ccnd2
16569,mut,GG,hao2
16570,sulpiride,T,dyspepsia
16571,silodosin,T,diabetes mellitus
16572,irs1,Rg,ucp2
16573,cdk9,GG,aip
16574,capecitabine,T,thymoma
16575,everolimus,N,brd4
16576,cyp11a1,E,esr2
16577,aldh1b1,GG,gatm
16578,ppp2ca,GG,ptprf
16579,cxcl13,E,nefl
16580,alendronate,T,anorexia nervosa
16581,dantrolene,T,heart failure
16582,tnfrsf10b,B,stat3
16583,il24,GG,hmmr
16584,snap25,Ra,dbh
16585,pparg,U,carcinoma bronchogenic
16586,pantoprazole,CC,risedronate
16587,seizures,ML,th
16588,birc7,Rg,akt1
16589,taf2,GG,npepps
16590,junb,Ra,bmp2
16591,pioglitazone,T,gastrointestinal neoplasms
16592,prednisolone,E,cd163
16593,gefitinib,N,cxcr4
16594,neoplasms neuroepithelial,ML,hbegf
16595,ttc37,E,lrba
16596,mthfr,Q,crhr1
16597,prkca,I,stat5a
16598,dpp4,P,fatty liver
16599,gfap,P,central nervous system neoplasms
16600,testosterone,T,kidney diseases
16601,ncam1,E,ngfr
16602,cevimeline,Sa,hypothermia
16603,kat5,GG,ptprs
16604,egr1,Rg,cebpb
16605,cybb,E,il17a
16606,colchicine,CC,pitavastatin
16607,pomc,P,depression
16608,slco1b1,B,apoe
16609,kcnk2,GG,scn3a
16610,il2,P,systemic inflammatory response syndrome
16611,neoplasms,ML,phf8
16612,stat3,D,arthritis rheumatoid
16613,mapk6,GG,casp6
16614,npr1,GG,psen1
16615,lsamp,U,sarcoma
16616,propranolol,E,egr1
16617,mmp9,GG,cxcl5
16618,igll1,Rg,cd79a
16619,gemcitabine,A,hmox1
16620,sftpc,P,pneumonia
16621,phenylpropanolamine,CC,triprolidine
16622,ptgdr,Ra,ece1
16623,ndufc2,GG,ndufs1
16624,aldh3a2,GG,aldh4a1
16625,camk1,I,fos
16626,gli3,Ra,nras
16627,itgb1,P,phagocyte bactericidal dysfunction
16628,amphetamine,CC,remifentanil
16629,vildagliptin,CC,dabrafenib
16630,necap1,GG,epn1
16631,hydin,U,hydrocephalus
16632,dextroamphetamine,T,cocaine related disorders
16633,imatinib,C,neoplasms neuroepithelial
16634,alfentanil,T,infertility
16635,alfentanil,T,cataract
16636,il15,E,igf1
16637,thalidomide,T,inflammatory bowel diseases
16638,carcinoma,ML,nrp2
16639,paroxetine,Pr,sleep disorders intrinsic
16640,rasa1,Rg,nf1
16641,phenytoin,CC,furosemide
16642,cladribine,CC,pimecrolimus
16643,epb41,GG,tuba4a
16644,finasteride,Iw,pc
16645,vitamin c,C,neoplasms neuroepithelial
16646,inpp5d,GG,plcg1
16647,serpinc1,P,colitis
16648,adamts5,B,adamts5
16649,mpo,E,ednrb
16650,methylphenidate,CC,phenmetrazine
16651,taf1,Rg,tbp
16652,lymphoma,ML,nme1
16653,paroxetine,T,drug eruptions
16654,epinephrine,T,infections
16655,respiratory tract neoplasms,ML,rala
16656,csf3,Te,fever
16657,cisplatin,Sa,nausea
16658,atp7a,O,cisplatin
16659,halothane,E,ren
16660,f9,I,thrombophilia
16661,mapk1,GG,cxcl12
16662,telithromycin,Sa,hepatitis
16663,s100a9,Ra,src
16664,rpgr,B,cep290
16665,vegfa,P,ischemia
16666,minocycline,T,neurotoxicity syndromes
16667,sqstm1,Ra,sod1
16668,phex,Q,ctsd
16669,smo,Q,rgs5
16670,mirtazapine,I,slc6a4
16671,fluoxetine,T,neoplasms
16672,etonogestrel,I,amenorrhea
16673,traf3ip2,Ra,mapk8
16674,guk1,GG,mapk10
16675,ctnnb1,E,calca
16676,genital neoplasms female,ML,il17a
16677,trh,Rg,fst
16678,ibutilide,Sa,hypotension
16679,akt1,Rg,lgals1
16680,mmp2,U,overweight
16681,map3k14,GG,melk
16682,slco1b1,GG,slc29a2
16683,sitagliptin,T,coronary disease
16684,arap1,Ra,cdkal1
16685,kng1,B,ide
16686,metipranolol,J,myocardial ischemia
16687,miglustat,Pr,bone diseases
16688,miconazole,Pr,cerebrovascular disorders
16689,bcl2,B,esr1
16690,liver neoplasms,ML,nras
16691,ifenprodil,E,dlg4
16692,g6pd,Te,genetic diseases inborn
16693,aldob,GG,pklr
16694,topotecan,Sa,thrombocytopenia
16695,kidney neoplasms,ML,trpc4
16696,desipramine,Sa,mydriasis
16697,lama3,GG,diaph3
16698,lrpprc,GG,ndufb8
16699,fluvastatin,I,cyp2b6
16700,nr4a3,Iw,gc
16701,smad1,GG,axin1
16702,pomalidomide,E,abcb1
16703,memantine,T,perceptual disorders
16704,cdc25c,Rg,ccnd1
16705,rpl35a,Ra,rps10
16706,major affective disorder 7,ML,clock
16707,sulfisoxazole,Sa,infections
16708,astemizole,Pr,seizures
16709,tamoxifen,T,leishmaniasis
16710,tgfbr1,GG,rab33b
16711,hyperbilirubinemia hereditary,X,cd14
16712,isoniazid,Pr,neoplasms
16713,osm,P,acute lung injury
16714,dextromethorphan,CC,tranylcypromine
16715,salbutamol,T,emphysema
16716,lcat,P,diabetes mellitus
16717,wilms tumor,ML,tp53
16718,liver neoplasms,ML,ar
16719,breast neoplasms,ML,esr2
16720,glycine,I,grin2c
16721,acetylsalicylic acid,Sa,liver diseases
16722,nlrp1,P,hamartoma syndrome multiple
16723,bglap,P,kidney diseases
16724,pomt2,Ra,pomt2
16725,metformin,Pr,osteoarthritis
16726,mecp2,Rg,creb1
16727,edn1,GG,ppp3cc
16728,ctgf,Q,stat1
16729,ar,Ra,fshr
16730,salbutamol,Pr,acidosis
16731,tpt1,GG,calr
16732,itga3,GG,slc7a5
16733,droperidol,CC,nefazodone
16734,cubn,Rg,lrp2
16735,htt,U,obsessive compulsive disorder
16736,fcn3,P,heart defects congenital
16737,melatonin,I,cyp2c9
16738,casp3,Rg,ctsb
16739,cefadroxil,T,bronchitis
16740,agxt,GG,pex19
16741,ovarian cysts,ML,cyp11a1
16742,hla drb1,GG,psmb5
16743,ins,Ra,raf1
16744,cyclosporine,CC,fluconazole
16745,acetylsalicylic acid,CC,dasatinib
16746,gastrointestinal neoplasms,ML,cd40lg
16747,hmox1,P,coronary disease
16748,pmvk,GG,fasn
16749,pdyn,U,pruritus
16750,gata4,B,dkk1
16751,sptlc1,GG,sphk2
16752,ca8,U,dyskinesias
16753,mycophenolate mofetil,T,kidney diseases
16754,fanca,Ra,rad51c
16755,abcc5,GG,ak2
16756,gnao1,GG,nfatc1
16757,mycn,Ra,cdk4
16758,ppard,Rg,tp53
16759,ptprc,Rg,ptpn11
16760,ketamine,Sa,chemical and drug induced liver injury
16761,arf1,GG,atp5a1
16762,gnat1,Ra,col11a1
16763,chlorpromazine,Sa,pancytopenia
16764,fh,GG,suclg2
16765,crebbp,GG,e2f1
16766,gla,GG,ugcg
16767,slc6a3,U,aarskog scott syndrome
16768,dlg4,E,gria1
16769,pon1,Q,pparg
16770,dnmt3a,Ra,oprm1
16771,nrl,P,retinal degeneration
16772,acenocoumarol,T,heart diseases
16773,gdf2,Ra,gdf2
16774,mcl1,B,gsk3b
16775,snca,Ra,th
16776,foxc2,Rg,hdac5
16777,npy,D,diabetes mellitus
16778,indomethacin,E,pomc
16779,acarbose,T,colitis
16780,sele,Q,ptprc
16781,crbn,Rg,irf4
16782,gria1,GG,cacnb4
16783,smarca4,P,neoplasms
16784,pde3a,GG,pde8a
16785,ccl2,E,agtr2
16786,enflurane,T,myocardial ischemia
16787,artemether,C,neoplasms neuroepithelial
16788,methamphetamine,Sa,cerebrovascular disorders
16789,col4a1,Q,tgfb1
16790,sod1,Ra,park7
16791,tpp2,Ra,mapk3
16792,gata1,Ra,gata1
16793,epha1,Rg,gas6
16794,map3k1,GG,mapkapk3
16795,arf1,GG,slc2a4
16796,ddc,GG,th
16797,ceacam5,I,breast neoplasms
16798,head and neck neoplasms,ML,tp63
16799,ptk2b,Ra,pdgfrb
16800,col1a1,B,mmp7
16801,tf,Rg,c5
16802,flna,Ra,pak1
16803,notch4,E,akt1
16804,rabeprazole,CC,saquinavir
16805,tuba1b,GG,rps24
16806,gmppb,GG,smarca4
16807,ddost,GG,alg9
16808,urologic neoplasms,X,hp
16809,creb1,GG,prkar2b
16810,eif4e,Rg,mdm2
16811,tnfaip6,Ra,mmp1
16812,ager,U,vascular diseases
16813,neoplasms,ML,camp
16814,mmp7,Rg,sdc1
16815,systemic inflammatory response syndrome,ML,itgam
16816,irf1,GG,irf4
16817,apc,Iw,il10
16818,gstp1,Rg,gata1
16819,stat3,P,hypertension pulmonary
16820,adipoq,Q,osm
16821,esophageal neoplasms,ML,thbs1
16822,eif2s3,GG,tardbp
16823,ednrb,E,stk11
16824,ccl3,E,kitlg
16825,nos3,E,csf2
16826,thbs1,Rg,calr
16827,irak1,Rg,irak4
16828,nifedipine,E,crh
16829,neoplasms,ML,zfhx3
16830,chkb,GG,pcyt1a
16831,hematologic neoplasms,ML,cd34
16832,f9,Q,me2
16833,cocaine,E,tnf
16834,bexarotene,CC,dantrolene
16835,eif2ak3,Rg,fgfr2
16836,isg20,Ra,stat1
16837,clozapine,CC,frovatriptan
16838,akt1,Rg,stk11
16839,pex13,Rg,pcmt1
16840,map3k5,Rg,casp8
16841,ptgs2,Ra,cdh1
16842,misoprostol,T,death
16843,nisoldipine,CC,vecuronium
16844,gja1,P,heart diseases
16845,crp,P,ovarian cysts
16846,sp1,E,pttg1
16847,dpyd,U,neoplasms squamous cell
16848,jun,Ra,mapk8ip1
16849,pethidine,CC,thioridazine
16850,tacr1,E,ccr5
16851,cnga1,GG,guca1a
16852,cdkl5,Rg,hdac4
16853,milrinone,C,thrombosis
16854,lovastatin,T,seizures
16855,ca9,P,carcinoma
16856,lepr,P,gastrointestinal neoplasms
16857,isoprenaline,T,peptic ulcer
16858,mt2a,GG,trim5
16859,apomorphine,I,htr1a
16860,multiple endocrine neoplasia,An,multiple endocrine neoplasia
16861,lymphoma,ML,cdkn1b
16862,tert,U,adenoma
16863,slc7a5,GG,kynu
16864,flt1,Q,cd44
16865,chd7,E,foxd3
16866,bromocriptine,J,neuromuscular manifestations
16867,triclosan,A,slc35a2
16868,map3k8,GG,map2k4
16869,ret,Rg,golga5
16870,tnf,Ra,irs2
16871,neoplasms,ML,mat1a
16872,th,E,egf
16873,ugt1a8,I,allopurinol
16874,myoc,Ra,foxc1
16875,cel,P,myeloproliferative disorders
16876,risperidone,CC,bromocriptine
16877,msx2,E,bglap
16878,il10,P,osteoarthritis
16879,tf,P,spinocerebellar degenerations
16880,atp1a1,GG,atp2a1
16881,risperidone,T,chemical and drug induced liver injury
16882,htr1a,Ra,htr1b
16883,casp8,Ra,thbs1
16884,cdh2,GG,cdh5
16885,etfa,GG,arf4
16886,serpine1,GG,psma3
16887,cd81,Q,cd37
16888,tnfsf11,E,lcn2
16889,duox2,E,il22
16890,neoplasms neuroepithelial,ML,atm
16891,amlodipine,T,ischemia
16892,mc1r,Ra,tyrp1
16893,ctsd,GG,tuba4a
16894,nadolol,T,hypertension
16895,capn1,E,erbb2
16896,enalapril,T,body weight changes
16897,krt4,GG,krt13
16898,fcgr2a,Q,chit1
16899,pilocarpine,Pr,fever
16900,chst3,I,docetaxel
16901,central nervous system neoplasms,ML,tyms
16902,alprostadil,T,macular degeneration
16903,pml,B,myb
16904,il1a,Rg,fcer2
16905,usp18,P,neoplasms
16906,vapb,Ra,ang
16907,csf2,GG,tnf
16908,voriconazole,I,fmo3
16909,cdkn2a,GG,eif3a
16910,desipramine,B,gria2
16911,pdgfra,GG,stat5a
16912,serpine1,E,ccl2
16913,magnesium sulfate,T,hemorrhage
16914,egfr,Ra,idh2
16915,hyperaldosteronism,ML,lep
16916,sec23a,U,bone diseases developmental
16917,leucovorin,Sa,diarrhea
16918,col3a1,P,gastrointestinal neoplasms
16919,il6r,E,map3k7
16920,thyroid neoplasms,ML,cdk5
16921,thioridazine,E,ccnd1
16922,oxandrolone,CC,gliclazide
16923,norepinephrine,T,shock
16924,primaquine,N,nqo2
16925,gsr,Q,g6pd
16926,octreotide,J,hypothalamic diseases
16927,ptk2b,B,jak1
16928,clu,GG,smc3
16929,stat3,Rg,gli1
16930,pdgfa,P,liver neoplasms
16931,zeb2,E,junb
16932,mapk4,GG,rps6ka3
16933,hsp90b1,P,infarction
16934,jun,Q,col3a1
16935,prg4,Ra,vcam1
16936,atm,E,rbbp8
16937,nmt1,E,hba2
16938,il7r,GG,jak1
16939,stat4,GG,cd4
16940,myotonic dystrophy,Mp,colchicine
16941,indomethacin,Sa,urination disorders
16942,jak2,Rg,tpo
16943,wars2,GG,ndufaf1
16944,loxl1,U,glaucoma open angle
16945,fgfr2,Q,igf1
16946,lidocaine,T,infarction
16947,hmox1,E,crp
16948,myeloproliferative disorders,ML,foxm1
16949,sulfadiazine,Sa,renal insufficiency
16950,cd38,Q,itga2b
16951,dmpk,B,pln
16952,trh,Rg,nrg1
16953,losartan,CC,diazoxide
16954,imatinib,T,leukemia lymphoid
16955,psoriasis,ML,hmox1
16956,cat,P,neoplasm metastasis
16957,arrb2,GG,hgs
16958,foxf1,Rg,foxf1
16959,prkaa2,B,camk1
16960,fanci,GG,palb2
16961,carcinoma bronchogenic,ML,isg15
16962,arfgef2,GG,gmppb
16963,ndufa5,GG,uqcrfs1
16964,phenylephrine,CC,articaine
16965,azgp1,B,azgp1
16966,psmd2,GG,tbce
16967,mdm2,GG,myc
16968,neoplasms,ML,ace2
16969,uterine diseases,ML,parp1
16970,amd1,GG,gclc
16971,sumo1,Rg,ikbkg
16972,iron,T,seizures
16973,camp,Iw,ptger4
16974,abcg2,B,e2f1
16975,xrcc1,B,cd3eap
16976,ca9,P,drug toxicity
16977,fbln5,Rg,loxl1
16978,ddx58,B,nod2
16979,ipratropium bromide,CC,diphenoxylate
16980,mecp2,U,genetic diseases inborn
16981,arpc2,GG,actn1
16982,tnf,P,phagocyte bactericidal dysfunction
16983,ccr9,Q,cxcr5
16984,stat5a,Ra,slc7a11
16985,cyp2c19,U,neoplasms
16986,cd59,Q,cd79b
16987,flt3,GG,tgfb3
16988,succinylcholine,CC,tobramycin
16989,smad2,Rg,smn1
16990,dacarbazine,Sa,thrombosis
16991,fyn,GG,mknk1
16992,msh6,GG,pms2
16993,sftpb,P,malignant mesothelioma
16994,bromocriptine,CC,aripiprazole
16995,il21,P,liver cirrhosis
16996,cdh2,Q,sox2
16997,hexobarbital,CC,canagliflozin
16998,demyelinating autoimmune diseases cns,ML,dysf
16999,carcinoma bronchogenic,ML,areg
17000,apoa1,Q,fga
17001,fuca1,B,afp
17002,itgal,Q,cd22
17003,mlh1,U,genital neoplasms female
17004,pain,ML,irf3
17005,angptl3,E,ins
17006,tuberous sclerosis,ML,trpv1
17007,slc47a1,B,slc22a4
17008,morphine,CC,fluphenazine
17009,fosinopril,CC,tizanidine
17010,lars2,GG,nedd8
17011,iopamidol,T,carcinoma
17012,milrinone,Pr,body weight changes
17013,hdac1,GG,tgfb1
17014,cefepime,T,leukopenia
17015,thalidomide,T,esophageal neoplasms
17016,jak1,Ra,src
17017,slc6a2,I,fatigue
17018,rosuvastatin,E,il1b
17019,myelodysplastic syndromes,ML,cxcl12
17020,reboxetine,T,sleep disorders intrinsic
17021,sbf1,GG,sh3tc2
17022,menadione,Sa,hypersensitivity
17023,fanca,Ra,tp53
17024,paramethasone,I,cyp3a4
17025,gal,P,body weight changes
17026,gpi,Q,hspb1
17027,trem2,Ra,sqstm1
17028,akap9,GG,kcne2
17029,pcsk1,Ra,bdnf
17030,ppp3cc,GG,map2k3
17031,pravastatin,E,abcg5
17032,wnt1,P,adnexal diseases
17033,pou5f1,P,uterine diseases
17034,bmpr1a,E,acvr1b
17035,gabapentin,T,pain
17036,phc1,GG,rnasel
17037,ziprasidone,CC,azelastine
17038,hbegf,P,nephrosis
17039,egfr,Rg,pkp2
17040,simvastatin,N,stat1
17041,crebbp,GG,prkar2b
17042,cyp11b1,GG,ugt1a7
17043,rps17,I,red cell aplasia pure
17044,optn,Ra,plk1
17045,ethosuximide,T,schizoaffective disorder
17046,cep68,Rg,cep68
17047,il10ra,GG,itgal
17048,dpyd,Te,breast neoplasms
17049,cdkn1a,GG,ccne1
17050,gastrointestinal neoplasms,ML,atm
17051,drug toxicity,ML,dpyd
17052,ifng,P,iron overload
17053,mitoxantrone,T,neoplasm metastasis
17054,ephx2,GG,pex3
17055,anagrelide,I,cyp1a2
17056,htra1,Rg,eln
17057,add1,D,hypertension
17058,ms4a1,Iw,fh
17059,b3gat1,P,neurobehavioral manifestations
17060,nlrp3,Q,il1b
17061,csf2,K,streptomycin
17062,anpep,P,cholestasis
17063,chlorpromazine,CC,doxorubicin
17064,mstn,Rg,tgfb1
17065,nedd4,GG,atp2b1
17066,pyy,K,atropine
17067,sst,Te,neoplasms
17068,smarca4,E,cdh1
17069,cdh5,Ra,ptk2
17070,mgmt,Q,tp53
17071,slc15a1,GG,abcc10
17072,zonisamide,E,fos
17073,apoa1,U,coronary disease
17074,ccl5,P,diabetes mellitus
17075,ercc1,Ra,chek2
17076,physostigmine,Pr,fever
17077,rap2a,Ra,tpmt
17078,fmr1,P,schizophrenia
17079,tamoxifen,CC,dasatinib
17080,acarbose,CC,phenelzine
17081,cyp3a4,I,heart failure
17082,dipivefrin,CC,isoprenaline
17083,hydromorphone,T,edema
17084,fluorouracil,T,intestinal neoplasms
17085,fmo2,GG,ugt1a5
17086,ripk1,P,inflammation
17087,piperacillin,CC,probenecid
17088,abcc3,GG,ggh
17089,atazanavir,CC,lapatinib
17090,igf2,B,gh1
17091,ghr,GG,stat5b
17092,gata2,GG,rxra
17093,itga5,Ra,itgb1
17094,avp,Iw,neurotoxicity syndromes
17095,ccl3,Q,cd8a
17096,craniofacial abnormalities,An,aortic aneurysm
17097,cyp19a1,U,alzheimer disease
17098,ergotamine,CC,itraconazole
17099,il1b,Rg,ctsc
17100,melanoma,ML,tp53
17101,trpv4,P,hypotension
17102,phentolamine,T,coronary disease
17103,arrb1,GG,nedd4
17104,alox5,I,malaria
17105,ndufa5,E,hba1
17106,methotrexate,N,slco1a2
17107,cimetidine,CC,dabrafenib
